task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
28,755.8133020349801,2994.2214774028685,3015.3888112441923,2238.4081753678884,2259.575509209212
29,756.4051814449085,3015.3888112441923,3036.2864209548857,2258.983629799284,2279.881239509977
30,799.777389910547,3036.2864209548857,3058.7384878532316,2236.509031044339,2258.961097942685
31,829.7868733131191,3058.7384878532316,3080.0274077789213,2228.9516145401126,2250.2405344658023
32,869.7939108267651,3080.0274077789213,3103.5364879505064,2210.233496952156,2233.7425771237413
33,918.4221566320145,3103.5364879505064,3125.152243031683,2185.114331318492,2206.730086399669
34,931.3791911569601,3125.152243031683,3147.6008125678923,2193.773051874723,2216.221621410932
35,934.4048270138497,3147.6008125678923,3169.072862757864,2213.1959855540426,2234.6680357440146
36,938.4765084107011,3169.072862757864,3190.769583119574,2230.596354347163,2252.2930747088726
37,940.7500756062769,3190.769583119574,3213.418329133215,2250.019507513297,2272.6682535269383
38,979.6881285717573,3213.418329133215,3234.589136971655,2233.730200561458,2254.901008399898
39,982.786684270131,3234.589136971655,3255.206297291937,2251.802452701524,2272.419613021806
40,1012.2003619699541,3255.206297291937,3276.341229571524,2243.005935321983,2264.14086760157
41,1042.5374104162538,3276.341229571524,3298.8492587940123,2233.80381915527,2256.3118483777585
42,1050.7215249650287,3298.8492587940123,3321.589440716925,2248.1277338289838,2270.8679157518964
43,1063.017697406648,3321.589440716925,3342.7746135131742,2258.571743310277,2279.756916106526
44,1104.6704104244382,3342.7746135131742,3364.6446749107267,2238.104203088736,2259.9742644862886
45,1131.7699841404353,3364.6446749107267,3385.6933428184416,2232.8746907702916,2253.9233586780065
46,1132.5712893836412,3385.6933428184416,3409.211139811697,2253.1220534348004,2276.639850428056
47,1150.5710469307853,3409.211139811697,3431.983939541998,2258.6400928809117,2281.4128926112126
48,1178.0657185146906,3431.983939541998,3453.951732291403,2253.9182210273075,2275.8860137767124
49,1178.6170534454939,3453.951732291403,3475.9084521667387,2275.3346788459094,2297.291398721245
50,1186.089268521876,3475.9084521667387,3498.725740327063,2289.8191836448627,2312.636471805187
51,1199.4940412541614,3498.725740327063,3522.9856008426573,2299.2316990729014,2323.491559588496
52,1224.569080286441,3522.9856008426573,3544.332177056494,2298.4165205562163,2319.763096770053
53,1247.4081740333863,3544.332177056494,3565.1990896598722,2296.9240030231076,2317.790915626486
54,1251.0812050016596,3565.1990896598722,3586.8964842693235,2314.1178846582125,2335.8152792676638
55,1265.9164695716497,3586.8964842693235,3608.615371121588,2320.980014697674,2342.6989015499385
56,1273.173872378282,3608.615371121588,3632.656651868048,2335.4414987433056,2359.4827794897656
57,1279.5409652032372,3632.656651868048,3656.0340215103056,2353.1156866648107,2376.4930563070684
58,1300.3622159252725,3656.0340215103056,3677.8474296466734,2355.6718055850333,2377.485213721401
59,1327.8386729259867,3677.8474296466734,3699.342684640112,2350.0087567206865,2371.504011714125
60,1335.0108759978343,3699.342684640112,3721.8005138770964,2364.331808642278,2386.789637879262
61,1351.6587646885807,3721.8005138770964,3742.9843720333006,2370.141749188516,2391.32560734472
62,1364.6116576976563,3742.9843720333006,3765.9063786403563,2378.3727143356446,2401.2947209427
63,1420.441626282038,3765.9063786403563,3787.353472127142,2345.464752358318,2366.911845845104
64,1463.6010970150996,3787.353472127142,3808.3802479640867,2323.7523751120425,2344.779150948987
65,1472.0336383488975,3808.3802479640867,3829.6804617778685,2336.346609615189,2357.646823428971
66,1474.1832335340887,3829.6804617778685,3851.617988003912,2355.49722824378,2377.4347544698235
67,1477.8183612526727,3851.617988003912,3872.669484271231,2373.7996267512394,2394.851123018558
68,1501.9621885455072,3872.669484271231,3895.444800748053,2370.7072957257237,2393.4826122025456
69,1508.9252500388875,3895.444800748053,3918.023604764166,2386.5195507091653,2409.0983547252786
70,1521.8599104891748,3918.023604764166,3939.5326944724943,2396.163694274991,2417.6727839833193
71,1567.7090115687872,3939.5326944724943,3960.974672450247,2371.823682903707,2393.2656608814596
72,1582.7702658987685,3960.974672450247,3982.5632866756346,2378.2044065514783,2399.793020776866
73,1588.0156662376119,3982.5632866756346,4003.5043240920927,2394.547620438023,2415.488657854481
74,1590.8645664088015,4003.5043240920927,4026.4533311263945,2412.6397576832915,2435.588764717593
75,1736.645288437848,4026.4533311263945,4048.2277468578245,2289.8080426885463,2311.5824584199763
76,1755.7769503495547,4048.2277468578245,4071.9441760913755,2292.45079650827,2316.167225741821
77,1786.706349928488,4071.9441760913755,4095.219224347296,2285.2378261628874,2308.5128744188078
78,1886.550032251188,4095.219224347296,4118.157174958411,2208.669192096108,2231.607142707223
79,1890.3910170649513,4118.157174958411,4139.685245885077,2227.7661578934594,2249.2942288201257
80,1906.4829385359615,4139.685245885077,4162.446754111472,2233.2023073491155,2255.96381557551
81,1931.6172290576142,4162.446754111472,4184.3678475753695,2230.8295250538577,2252.7506185177554
82,1965.2773937917154,4184.3678475753695,4206.800874604407,2219.090453783654,2241.5234808126916
83,1976.2129603184392,4206.800874604407,4230.21898878974,2230.5879142859676,2254.006028471301
84,1981.1011325298907,4230.21898878974,4252.013732566062,2249.1178562598498,2270.912600036171
85,1998.1515702590443,4252.013732566062,4274.414695872489,2253.8621623070176,2276.2631256134446
86,2046.335241917755,4274.414695872489,4295.7967664138705,2228.0794539547337,2249.4615244961155
87,2062.364377625792,4295.7967664138705,4316.935949696723,2233.4323887880787,2254.571572070931
88,2062.4245438741546,4316.935949696723,4339.25996078414,2254.511405822568,2276.8354169099857
89,2079.6025817793884,4339.25996078414,4360.431433571997,2259.657379004752,2280.828851792609
90,2136.704524663621,4360.431433571997,4383.770721091452,2223.726908908376,2247.066196427831
91,2148.9781763898554,4383.770721091452,4406.073587073508,2234.792544701597,2257.0954106836525
92,2167.3032085182067,4406.073587073508,4427.960014237586,2238.7703785553012,2260.656805719379
93,2207.6099259749194,4427.960014237586,4451.767651213828,2220.3500882626663,2244.1577252389084
94,2215.1076667880056,4451.767651213828,4472.463766946021,2236.659984425822,2257.356100158015
95,2218.4079567957815,4472.463766946021,4494.218555583182,2254.0558101502393,2275.8105987874005
96,2226.378915453974,4494.218555583182,4514.992974890891,2267.839640129208,2288.6140594369167
97,2272.6372289588285,4514.992974890891,4536.022931470099,2242.3557459320623,2263.3857025112707
98,2284.3093118761317,4536.022931470099,4559.125787629309,2251.7136195939675,2274.8164757531777
99,2362.682240618887,4559.125787629309,4579.586056842032,2196.443547010422,2216.903816223145
