worker_id,submit_time,start_time,waiting_time
0,11.32321525808934,11.32321525808934,0.0
0,18.881332407607673,37.00251103636388,18.121178628756205
0,28.021689130922464,59.54675079580907,31.525061664886604
0,39.84359982568447,81.22476125952366,41.38116143383919
0,45.76858825925562,105.42265583273533,59.65406757347971
0,55.17819606727187,127.07957030531529,71.90137423804342
0,66.8846404852328,148.76743198629978,81.88279150106699
0,72.41398379050933,169.8150599121726,97.40107612166325
0,77.32473734619298,191.1601560234702,113.83541867727722
0,93.25725710702386,213.39022017714146,120.1329630701176
0,104.44167319267032,234.92597008940342,130.4842968967331
0,112.7844228940311,257.3780369877494,144.59361409371832
0,125.7129121033848,278.99379206892615,153.28087996554137
0,132.98433987019328,300.69051243063575,167.70617256044247
0,143.12484662642987,321.30767275091773,178.18282612448786
0,161.7748577301657,344.04785467383033,182.27299694366462
0,172.17335506093875,365.0965225815452,192.92316752060643
0,183.2813064207301,387.0643153309501,203.78300891022
0,189.01625464482834,411.32417584654456,222.30792120171623
0,193.84505277226714,433.02157045599586,239.17651768372872
0,197.28808368069835,456.39894009825355,259.11085641755517
0,204.57613303228194,478.8567693352378,274.2806363029558
0,209.4179538100403,500.3038628220237,290.88590901198336
0,228.75058259625422,522.2413890480674,293.49080645181317
0,237.82271699331,544.8201930641807,306.9974760708707
0,250.8112291784178,566.4088072895682,315.5975781111505
0,258.47326801248545,588.1832230209983,329.70995500851285
0,268.63512820309313,611.1211736321128,342.48604542901967
0,281.32028225481804,633.0422670960105,351.72198484119247
0,285.96029376951117,654.8370108723319,368.87671710282075
0,298.96942035853857,675.9761941551841,377.0067737966455
0,307.6462723333298,699.315481674639,391.6692093413092
0,324.3906388271574,723.1231186508811,398.73247982372374
0,325.9311613580393,743.8975379585899,417.9663766005506
1,11.64359157519501,11.64359157519501,0.0
1,25.256616381187342,34.79062073664826,9.534004355460915
1,29.502915567533343,59.15550702052277,29.652591452989427
1,44.74584125025859,81.70980232196014,36.96396107170155
1,46.64860919115836,105.00570743518035,58.357098244022
1,55.554685244864054,128.84427111582914,73.28958587096508
1,68.48854819464634,150.97602837519804,82.4874801805517
1,73.16551770135295,173.58895152049223,100.42343381913928
1,85.61658320924028,194.61091845469633,108.99433524545606
1,99.26521928391023,216.2550474925534,116.98982820864316
1,108.26767934946561,237.42238133387724,129.15470198441164
1,114.02035401811665,258.71130125956694,144.6909472414503
1,130.70947223517794,281.15987079577604,150.4503985605981
1,137.16366360793108,303.8086168094174,166.64495320148632
1,154.82970597361765,324.9435490890042,170.11384311538654
1,164.08629481743125,346.1287218852536,182.04242706782233
1,173.90798355064658,369.6465188785092,195.73853532786262
1,183.482626454665,391.6032387538449,208.1206122991799
1,189.42873317307266,412.94981496768156,223.5210817946089
1,194.46880929845875,434.66870181994597,240.19989252148721
1,200.0192992850598,456.48210995631376,256.462810671254
1,206.78041785808657,477.665968112518,270.88555025443145
1,213.09595714385668,498.69274394946257,285.5967868056059
1,230.4916482945394,519.7442402167813,289.25259192224195
1,238.67815617864687,541.2533299251096,302.5751737464627
1,253.38442263981224,562.1943673415677,308.8099447017555
1,261.8152546214625,585.9107965751188,324.09554195365627
1,278.0598874560927,607.438867501785,329.3789800456923
1,282.96941280234137,629.8718945308225,346.9024817284811
1,292.5788596041632,652.2728578372495,359.6939982330863
1,301.3480633040711,674.5968689246671,373.248805620596
1,312.0821654222443,696.8997349067228,384.81756948447844
1,325.0817057123249,717.5958506389157,392.51414492659086
2,18.606935651764488,18.606935651764488,0.0
2,26.236358066505648,40.3808316306921,14.144473564186452
2,34.06428156927413,63.46942630575619,29.405144736482058
2,45.64524358027174,85.00640860365353,39.36116502338179
2,49.40086015070784,108.23838392065487,58.837523769947026
2,62.88762789850796,130.07639447020017,67.18876657169221
2,70.61757230989726,153.00157585905515,82.3840035491579
2,76.00261031872091,174.94737544821226,98.94476512949134
2,89.60483532954866,199.2854057864996,109.68057045695095
2,104.2892429915306,221.93196168707334,117.64271869554274
2,108.97377672942422,242.8295713977667,133.85579466834247
2,122.81482414802525,266.3386515693518,143.52382742132653
2,131.41061916570345,287.8107017593237,156.40008259362025
2,139.5566484091249,308.98150959776365,169.42486118863874
2,160.21944675469794,331.48953882025205,171.2700920655541
2,166.45524762741,353.35960021780454,186.90435259039455
2,182.9385476873307,376.13239994810544,193.19385226077475
2,185.27400632595285,398.94968810842954,213.6756817824767
2,191.90085022719748,419.81660071180784,227.91575048461036
2,195.1199722863801,443.8578814582678,248.7379091718877
2,202.40563435950045,465.3531364517065,262.94750209220604
2,206.83199415167726,488.2751430587622,281.44314890708495
2,227.61182066316036,509.5753568725439,281.96353620938356
2,234.8527210771225,532.3506733493658,297.4979522722433
2,244.84812059217077,553.7926513271185,308.94453073494776
2,256.41543247284807,576.7416583614203,320.3262258885722
2,264.1564701891357,600.0167066173407,335.860236428205
2,279.1905626088116,622.7782148437353,343.5876522349237
2,283.85741437934706,646.1963290290686,362.3389146497215
2,293.210787740372,667.5783995704504,374.36761183007843
2,303.5356385119048,688.7498723583075,385.2142338464027
2,312.84712711386277,710.6362995223852,397.78917240852246
2,325.67571697125516,732.3910881595465,406.71537118829133
