task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
59,1995.0904613128655,4645.465484468597,4666.960739462036,2650.375023155732,2671.8702781491706
60,2065.918749219056,4666.960739462036,4689.41856869902,2601.0419902429803,2623.4998194799646
61,2072.1502000430414,4689.41856869902,4710.602426855225,2617.268368655979,2638.452226812183
62,2176.343002524607,4710.602426855225,4733.52443346228,2534.2594243306175,2557.181430937673
63,2185.507658118538,4733.52443346228,4754.971526949066,2548.016775343742,2569.463868830528
64,2199.4977257671203,4754.971526949066,4775.998302786011,2555.473801181946,2576.5005770188905
65,2266.0046066980285,4775.998302786011,4797.2985165997925,2509.9936960879822,2531.293909901764
66,2326.2897540019817,4797.2985165997925,4819.236042825836,2471.008762597811,2492.9462888238545
67,2353.9440156663295,4819.236042825836,4840.287539093155,2465.2920271595067,2486.3435234268254
68,2379.2203457292703,4840.287539093155,4863.062855569977,2461.0671933638846,2483.8425098407065
69,2410.202815416132,4863.062855569977,4885.64165958609,2452.8600401538447,2475.438844169958
70,2427.5249212527015,4885.64165958609,4907.150749294418,2458.1167383333886,2479.625828041717
71,2442.672368179449,4907.150749294418,4928.592727272171,2464.478381114969,2485.920359092722
72,2445.9667200813988,4928.592727272171,4950.181341497559,2482.6260071907723,2504.21462141616
73,2466.9391925506293,4950.181341497559,4971.122378914017,2483.2421489469293,2504.1831863633874
74,2500.0918663243788,4971.122378914017,4994.0713859483185,2471.030512589638,2493.9795196239397
75,2544.751386509972,4994.0713859483185,5015.845801679749,2449.3199994383467,2471.0944151697768
76,2566.6682151939417,5015.845801679749,5039.5622309133,2449.177586485807,2472.894015719358
77,2586.2756409087187,5039.5622309133,5062.83727916922,2453.286590004581,2476.5616382605012
78,2642.5937032526417,5062.83727916922,5085.7752297803345,2420.2435759165783,2443.1815265276928
79,2678.32123165191,5085.7752297803345,5107.303300707001,2407.4539981284247,2428.982069055091
80,2724.0551175282467,5107.303300707001,5130.064808933395,2383.248183178754,2406.0096914051487
81,2751.736505459999,5130.064808933395,5151.985902397293,2378.3283034733963,2400.249396937294
82,2762.278297960752,5151.985902397293,5174.418929426331,2389.7076044365413,2412.1406314655787
83,2776.6732197879705,5174.418929426331,5197.837043611664,2397.74570963836,2421.1638238236933
84,2814.6026399725856,5197.837043611664,5219.631787387985,2383.234403639078,2405.0291474153996
85,2836.6062593042925,5219.631787387985,5242.032750694412,2383.0255280836927,2405.4264913901197
86,2884.05305273544,5242.032750694412,5263.414821235794,2357.9796979589723,2379.361768500354
87,2893.8431275767516,5263.414821235794,5284.554004518646,2369.5716936590425,2390.7108769418946
88,2914.387778756625,5284.554004518646,5306.878015606064,2370.1662257620214,2392.490236849439
89,3013.3249287497333,5306.878015606064,5328.049488393921,2293.5530868563305,2314.7245596441876
