job_index,worker_id,submit_time,start_time,waiting_time
0,0,11.32321525808934,11.32321525808934,0.0
1,0,11.64359157519501,37.00251103636388,25.358919461168867
2,0,18.606935651764488,60.149540197817124,41.54260454605264
3,0,18.881332407607673,81.92343617674473,63.04210376913706
4,0,25.256616381187342,104.46767593618992,79.21105955500258
5,0,26.236358066505648,128.83256222006443,102.59620415355879
6,0,28.021689130922464,151.92115689512852,123.89946776420605
7,0,29.502915567533343,173.59916735884312,144.09625179130978
8,0,34.06428156927413,196.1534626602805,162.08918109100637
9,0,39.84359982568447,217.69044495817784,177.84684513249337
10,0,44.74584125025859,241.8883395313895,197.1424982811309
11,0,45.64524358027174,265.1842446446097,219.53900106433795
12,0,45.76858825925562,288.41621996161103,242.6476317023554
13,0,46.64860919115836,310.073134434191,263.42452524303263
14,0,49.40086015070784,333.9116981148398,284.51083796413195
15,0,55.17819606727187,355.7497086643851,300.5715125971132
16,0,55.554685244864054,377.4375703453696,321.8828851005055
17,0,62.88762789850796,399.5693276047385,336.6816997062305
18,0,66.8846404852328,422.49450899359346,355.60986850836065
19,0,68.48854819464634,443.54213691946626,375.0535887248199
20,0,70.61757230989726,466.15506006476045,395.5374877548632
21,0,72.41398379050933,488.10085965391755,415.6868758634082
22,0,73.16551770135295,509.44595576521516,436.2804380638622
23,0,76.00261031872091,530.4679226994192,454.46531238069826
24,0,77.32473734619298,554.8059530377066,477.48121569151357
25,0,85.61658320924028,577.0360171913778,491.41943398213755
26,0,89.60483532954866,598.6801462292349,509.0753108996862
27,0,93.25725710702386,621.3267021298086,528.0694450227847
28,0,99.26521928391023,642.8624520420706,543.5972327581603
29,0,104.2892429915306,664.0297858833944,559.7405428918638
30,0,104.44167319267032,684.9273955940878,580.4857224014174
31,0,108.26767934946561,707.3794624924337,599.1117831429681
32,0,108.97377672942422,728.6683824181234,619.6946056886992
33,0,112.7844228940311,752.1774625897085,639.3930396956774
34,0,114.02035401811665,773.7932176708853,659.7728636527686
35,0,122.81482414802525,796.2417872070944,673.4269630590691
36,0,125.7129121033848,817.7138373970663,692.0009252936815
37,0,130.70947223517794,839.4105577587759,708.701085523598
38,0,131.41061916570345,862.0593037724173,730.6486846067138
39,0,132.98433987019328,883.2301116108572,750.2457717406639
40,0,137.16366360793108,903.8472719311392,766.6836083232081
41,0,139.5566484091249,924.982204210726,785.425555801601
42,0,143.12484662642987,947.4902334332144,804.3653868067845
43,0,154.82970597361765,970.230415356127,815.4007093825094
44,0,160.21944675469794,991.4155881523764,831.1961413976784
45,0,161.7748577301657,1013.2856495499288,851.5107918197632
46,0,164.08629481743125,1034.3343174576437,870.2480226402124
47,0,166.45524762741,1057.8521144508993,891.3968668234893
48,0,172.17335506093875,1080.6249141812002,908.4515591202614
49,0,173.90798355064658,1102.5927069306051,928.6847233799585
50,0,182.9385476873307,1124.5494268059408,941.6108791186101
51,0,183.2813064207301,1147.366714966265,964.0854085455348
52,0,183.482626454665,1171.6265754818594,988.1439490271944
53,0,185.27400632595285,1192.973151695696,1007.6991453697432
54,0,189.01625464482834,1213.8400642990744,1024.823809654246
55,0,189.42873317307266,1235.5374589085257,1046.108725735453
56,0,191.90085022719748,1257.25634576079,1065.3554955335926
57,0,193.84505277226714,1281.29762650725,1087.452573734983
58,0,194.46880929845875,1304.6749961495077,1110.2061868510489
59,0,195.1199722863801,1326.4884042858755,1131.3684319994954
60,0,197.28808368069835,1347.9836592793142,1150.695575598616
61,0,200.0192992850598,1370.4414885162985,1170.4221892312387
62,0,202.40563435950045,1391.6253466725027,1189.2197123130022
63,0,204.57613303228194,1414.5473532795584,1209.9712202472765
64,0,206.78041785808657,1435.9944467663443,1229.2140289082577
65,0,206.83199415167726,1457.0212226032888,1250.1892284516116
66,0,209.4179538100403,1478.3214364170706,1268.9034826070304
67,0,213.09595714385668,1500.2589626431143,1287.1630054992577
68,0,227.61182066316036,1521.310458910433,1293.6986382472726
69,0,228.75058259625422,1544.085775387255,1315.3351927910007
70,0,230.4916482945394,1566.6645794033682,1336.1729311088288
71,0,234.8527210771225,1588.1736691116964,1353.320948034574
72,0,237.82271699331,1609.615647089449,1371.7929300961391
73,0,238.67815617864687,1631.2042613148367,1392.52610513619
74,0,244.84812059217077,1652.1452987312948,1407.297178139124
75,0,250.8112291784178,1675.0943057655966,1424.2830765871788
76,0,253.38442263981224,1696.8687214970266,1443.4842988572143
77,0,256.41543247284807,1720.5851507305777,1464.1697182577295
78,0,258.47326801248545,1743.860198986498,1485.3869309740126
79,0,261.8152546214625,1766.7981495976126,1504.98289497615
80,0,264.1564701891357,1788.3262205242788,1524.1697503351431
81,0,268.63512820309313,1811.0877287506735,1542.4526005475805
82,0,278.0598874560927,1833.0088222145712,1554.9489347584786
83,0,279.1905626088116,1855.4418492436087,1576.251286634797
84,0,281.32028225481804,1878.859963428942,1597.5396811741239
85,0,282.96941280234137,1900.6547072052633,1617.685294402922
86,0,283.85741437934706,1923.0556705116903,1639.1982561323432
87,0,285.96029376951117,1944.4377410530722,1658.477447283561
88,0,292.5788596041632,1965.5769243359243,1672.9980647317611
89,0,293.210787740372,1987.900935423342,1694.6901476829698
90,0,298.96942035853857,2009.072408211199,1710.1029878526604
91,0,301.3480633040711,2032.411695730654,1731.063632426583
92,0,303.5356385119048,2054.71456171271,1751.178923200805
93,0,307.6462723333298,2076.6009888767876,1768.9547165434578
94,0,312.0821654222443,2100.4086258530297,1788.3264604307853
95,0,312.84712711386277,2121.1047415852227,1808.2576144713598
96,0,324.3906388271574,2142.859530222384,1818.4688913952266
