task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
0,11.32321525808934,325.9311613580393,351.6104571363138,314.6079460999499,340.28724187822445
1,11.64359157519501,351.6104571363138,374.75748629776706,339.9668655611188,363.11389472257207
2,18.606935651764488,374.75748629776706,396.53138227669467,356.15055064600256,377.92444662493017
3,18.881332407607673,396.53138227669467,419.07562203613986,377.650049869087,400.1942896285322
4,25.256616381187342,419.07562203613986,443.4405083200144,393.81900565495255,418.18389193882706
5,26.236358066505648,443.4405083200144,466.52910299507846,417.2041502535087,440.2927449285728
6,28.021689130922464,466.52910299507846,488.20711345879306,438.507413864156,460.1854243278706
7,29.502915567533343,488.20711345879306,510.76140876023044,458.7041978912597,481.2584931926971
8,34.06428156927413,510.76140876023044,532.2983910581278,476.6971271909563,498.2341094888536
9,39.84359982568447,532.2983910581278,556.4962856313394,492.4547912324433,516.652685805655
10,44.74584125025859,556.4962856313394,579.7921907445597,511.75044438108085,535.046349494301
11,45.64524358027174,579.7921907445597,603.024166061561,534.1469471642879,557.3789224812892
12,45.76858825925562,603.024166061561,624.681080534141,557.2555778023054,578.9124922748854
13,46.64860919115836,624.681080534141,648.5196442147898,578.0324713429826,601.8710350236314
14,49.40086015070784,648.5196442147898,670.357654764335,599.1187840640819,620.9567946136272
15,55.17819606727187,670.357654764335,692.0455164453195,615.1794586970632,636.8673203780477
16,55.554685244864054,692.0455164453195,714.1772737046884,636.4908312004555,658.6225884598244
17,62.88762789850796,714.1772737046884,737.1024550935434,651.2896458061805,674.2148271950355
18,66.8846404852328,737.1024550935434,758.1500830194162,670.2178146083106,691.2654425341834
19,68.48854819464634,758.1500830194162,780.7630061647104,689.6615348247699,712.2744579700641
20,70.61757230989726,780.7630061647104,802.7088057538675,710.1454338548132,732.0912334439703
21,72.41398379050933,802.7088057538675,824.0539018651651,730.2948219633582,751.6399180746558
22,73.16551770135295,824.0539018651651,845.0758687993692,750.8883841638121,771.9103510980162
23,76.00261031872091,845.0758687993692,869.4138991376566,769.0732584806483,793.4112888189356
24,77.32473734619298,869.4138991376566,891.6439632913279,792.0891617914637,814.3192259451349
25,85.61658320924028,891.6439632913279,913.2880923291849,806.0273800820876,827.6715091199446
26,89.60483532954866,913.2880923291849,935.9346482297586,823.6832569996362,846.32981290021
27,93.25725710702386,935.9346482297586,957.4703981420206,842.6773911227348,864.2131410349967
28,99.26521928391023,957.4703981420206,978.6377319833445,858.2051788581103,879.3725126994342
29,104.2892429915306,978.6377319833445,999.5353416940378,874.3484889918138,895.2460987025072
30,104.44167319267032,999.5353416940378,1021.9874085923838,895.0936685013675,917.5457353997134
31,108.26767934946561,1021.9874085923838,1043.2763285180736,913.7197292429181,935.0086491686079
32,108.97377672942422,1043.2763285180736,1066.7854086896587,934.3025517886493,957.8116319602344
33,112.7844228940311,1066.7854086896587,1088.4011637708354,954.0009857956276,975.6167408768043
34,114.02035401811665,1088.4011637708354,1110.8497333070445,974.3808097527187,996.8293792889278
35,122.81482414802525,1110.8497333070445,1132.3217834970164,988.0349091590192,1009.5069593489911
36,125.7129121033848,1132.3217834970164,1154.018503858726,1006.6088713936316,1028.3055917553413
37,130.70947223517794,1154.018503858726,1176.6672498723674,1023.3090316235481,1045.9577776371893
38,131.41061916570345,1176.6672498723674,1197.8380577108073,1045.256630706664,1066.427438545104
39,132.98433987019328,1197.8380577108073,1218.4552180310893,1064.853717840614,1085.470878160896
40,137.16366360793108,1218.4552180310893,1239.590150310676,1081.2915544231582,1102.426486702745
41,139.5566484091249,1239.590150310676,1262.0981795331645,1100.0335019015513,1122.5415311240397
42,143.12484662642987,1262.0981795331645,1284.838361456077,1118.9733329067346,1141.7135148296472
43,154.82970597361765,1284.838361456077,1306.0235342523265,1130.0086554824595,1151.193828278709
44,160.21944675469794,1306.0235342523265,1327.893595649879,1145.8040874976286,1167.6741488951811
45,161.7748577301657,1327.893595649879,1348.9422635575938,1166.1187379197133,1187.1674058274282
46,164.08629481743125,1348.9422635575938,1372.4600605508494,1184.8559687401626,1208.3737657334182
47,166.45524762741,1372.4600605508494,1395.2328602811504,1206.0048129234394,1228.7776126537403
48,172.17335506093875,1395.2328602811504,1417.2006530305553,1223.0595052202116,1245.0272979696165
49,173.90798355064658,1417.2006530305553,1439.157372905891,1243.2926694799087,1265.2493893552444
50,182.9385476873307,1439.157372905891,1461.974661066215,1256.2188252185601,1279.0361133788842
51,183.2813064207301,1461.974661066215,1486.2345215818095,1278.693354645485,1302.9532151610795
52,183.482626454665,1486.2345215818095,1507.5810977956462,1302.7518951271445,1324.0984713409812
53,185.27400632595285,1507.5810977956462,1528.4480103990245,1322.3070914696934,1343.1740040730717
54,189.01625464482834,1528.4480103990245,1550.1454050084758,1339.4317557541963,1361.1291503636476
55,189.42873317307266,1550.1454050084758,1571.8642918607402,1360.716671835403,1382.4355586876675
56,191.90085022719748,1571.8642918607402,1595.9055726072002,1379.9634416335427,1404.0047223800027
57,193.84505277226714,1595.9055726072002,1619.2829422494578,1402.060519834933,1425.4378894771908
58,194.46880929845875,1619.2829422494578,1641.0963503858256,1424.814132950999,1446.6275410873668
59,195.1199722863801,1641.0963503858256,1662.5916053792644,1445.9763780994456,1467.4716330928843
60,197.28808368069835,1662.5916053792644,1685.0494346162486,1465.303521698566,1487.7613509355504
61,200.0192992850598,1685.0494346162486,1706.2332927724528,1485.0301353311888,1506.213993487393
62,202.40563435950045,1706.2332927724528,1729.1552993795085,1503.8276584129524,1526.749665020008
