task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
38,925.3190970057396,3404.7336341606924,3425.9044419991324,2479.414537154953,2500.585344993393
39,1042.0148411134178,3425.9044419991324,3446.5216023194143,2383.8896008857146,2404.5067612059966
40,1047.7835676618583,3446.5216023194143,3467.656534599001,2398.738034657556,2419.872966937143
41,1075.769703738279,3467.656534599001,3490.1645638214895,2391.886830860722,2414.3948600832105
42,1102.2704894813542,3490.1645638214895,3512.904745744402,2387.8940743401354,2410.634256263048
43,1124.045249576808,3512.904745744402,3534.0899185406515,2388.8594961675944,2410.044668963844
44,1153.9338472409095,3534.0899185406515,3555.959979938204,2380.156071299742,2402.0261326972945
45,1161.0428746806365,3555.959979938204,3577.008647845919,2394.9171052575675,2415.9657731652824
46,1172.7832486084644,3577.008647845919,3600.5264448391745,2404.2253992374544,2427.74319623071
47,1184.7591803379262,3600.5264448391745,3623.2992445694754,2415.767264501248,2438.540064231549
48,1186.7783533443576,3623.2992445694754,3645.2670373188803,2436.520891225118,2458.4886839745227
49,1197.1160981299108,3645.2670373188803,3667.223757194216,2448.1509391889695,2470.107659064305
50,1226.5412589040905,3667.223757194216,3690.04104535454,2440.6824982901253,2463.4997864504494
51,1247.4426447252617,3690.04104535454,3714.3009058701346,2442.5984006292783,2466.858261144873
52,1304.1541902980682,3714.3009058701346,3735.647482083971,2410.1467155720666,2431.4932917859032
53,1327.2749780222966,3735.647482083971,3756.5143946873495,2408.3725040616746,2429.239416665053
54,1385.9900716158702,3756.5143946873495,3778.211789296801,2370.5243230714796,2392.221717680931
55,1446.1456131256793,3778.211789296801,3799.930676149065,2332.0661761711217,2353.785063023386
56,1480.6539520586134,3799.930676149065,3823.971956895525,2319.276724090452,2343.3180048369118
57,1502.298495377445,3823.971956895525,3847.349326537783,2321.6734615180803,2345.050831160338
58,1529.441578239786,3847.349326537783,3869.1627346741507,2317.907748297997,2339.7211564343647
59,1571.1035192585894,3869.1627346741507,3890.6579896675894,2298.059215415561,2319.554470409
60,1584.416172301878,3890.6579896675894,3913.1158189045736,2306.2418173657115,2328.699646602696
61,1620.8864318339322,3913.1158189045736,3934.299677060778,2292.2293870706417,2313.413245226846
62,1649.7285260999643,3934.299677060778,3957.2216836678335,2284.5711509608136,2307.4931575678693
63,1672.90038399735,3957.2216836678335,3978.6687771546194,2284.3212996704833,2305.768393157269
64,1702.4534686419313,3978.6687771546194,3999.695552991564,2276.2153085126884,2297.242084349633
65,1737.0782474012383,3999.695552991564,4020.9957668053457,2262.6173055903255,2283.917519404107
66,1744.4742922698756,4020.9957668053457,4042.9332930313894,2276.52147453547,2298.459000761514
67,1773.226780479178,4042.9332930313894,4063.984789298708,2269.7065125522113,2290.75800881953
68,1787.54718721158,4063.984789298708,4086.76010577553,2276.437602087128,2299.21291856395
69,1824.4087095352118,4086.76010577553,4109.338909791643,2262.3513962403185,2284.930200256432
70,1871.3544946937566,4109.338909791643,4130.847999499972,2237.984415097887,2259.4935048062152
71,1880.269013029302,4130.847999499972,4152.289977477724,2250.5789864706694,2272.020964448422
72,1906.3794587769237,4152.289977477724,4173.878591703112,2245.910518700801,2267.4991329261884
73,1917.0361890993665,4173.878591703112,4194.81962911957,2256.8424026037455,2277.7834400202037
74,1939.806578433891,4194.81962911957,4217.768636153872,2255.013050685679,2277.9620577199807
75,1968.8146733843955,4217.768636153872,4239.543051885302,2248.953962769476,2270.7283785009063
76,1988.1739635442952,4239.543051885302,4263.259481118853,2251.3690883410063,2275.0855175745573
77,1997.3536530670794,4263.259481118853,4286.534529374773,2265.9058280517734,2289.180876307694
78,2015.2589931995676,4286.534529374773,4309.472479985888,2271.2755361752056,2294.21348678632
79,2020.9079377160192,4309.472479985888,4331.000550912554,2288.5645422698685,2310.092613196535
80,2024.2272775595943,4331.000550912554,4353.762059138949,2306.7732733529597,2329.5347815793543
81,2040.2783921222765,4353.762059138949,4375.683152602846,2313.4836670166724,2335.40476048057
82,2092.979425095605,4375.683152602846,4398.116179631884,2282.703727507241,2305.1367545362787
83,2114.805654682334,4398.116179631884,4421.534293817217,2283.3105249495497,2306.728639134883
84,2142.5491246295783,4421.534293817217,4443.3290375935385,2278.985169187639,2300.77991296396
85,2147.3848332813727,4443.3290375935385,4465.7300008999655,2295.9442043121658,2318.3451676185928
86,2158.085211594993,4465.7300008999655,4487.112071441347,2307.6447893049726,2329.0268598463545
87,2189.101912929765,4487.112071441347,4508.2512547241995,2298.010158511582,2319.1493417944343
88,2276.7532177084518,4508.2512547241995,4530.575265811617,2231.4980370157477,2253.8220481031653
89,2297.414727689758,4530.575265811617,4551.746738599474,2233.160538121859,2254.3320109097162
90,2342.8366659981375,4551.746738599474,4575.086026118929,2208.9100726013367,2232.2493601207916
91,2365.7185999556505,4575.086026118929,4597.388892100985,2209.3674261632787,2231.6702921453343
92,2379.549290962726,4597.388892100985,4619.2753192650625,2217.839601138259,2239.7260283023365
93,2401.4302013693773,4619.2753192650625,4643.082956241305,2217.8451178956852,2241.6527548719273
94,2426.9994108229344,4643.082956241305,4663.779071973498,2216.0835454183702,2236.7796611505632
95,2459.8254426209164,4663.779071973498,4685.533860610659,2203.953629352581,2225.7084179897424
96,2473.9723254338696,4685.533860610659,4706.308279918368,2211.561535176789,2232.335954484498
97,2526.863028656958,4706.308279918368,4727.338236497576,2179.44525126141,2200.475207840618
98,2539.353343059622,4727.338236497576,4750.441092656786,2187.984893437954,2211.087749597164
99,2553.9975456463644,4750.441092656786,4770.901361869509,2196.4435470104218,2216.9038162231445
