task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
72,2408.870277783908,4762.962968267695,4784.551582493083,2354.092690483787,2375.6813047091746
73,2432.2973675752905,4784.551582493083,4805.492619909541,2352.254214917792,2373.19525233425
74,2438.0204566262146,4805.492619909541,4828.4416269438425,2367.472163283326,2390.421170317628
75,2465.718132505982,4828.4416269438425,4850.216042675273,2362.7234944378606,2384.4979101692907
76,2516.172294931101,4850.216042675273,4873.932471908824,2334.0437477441715,2357.7601769777225
77,2567.3298172809787,4873.932471908824,4897.207520164744,2306.602654627845,2329.8777028837653
78,2578.393756837618,4897.207520164744,4920.1454707758585,2318.813763327126,2341.7517139382403
79,2610.7306907636635,4920.1454707758585,4941.673541702525,2309.414780012195,2330.9428509388613
80,2624.379336982528,4941.673541702525,4964.435049928919,2317.2942047199967,2340.0557129463914
81,2630.6178473956898,4964.435049928919,4986.356143392817,2333.8172025332296,2355.7382959971274
82,2682.5294532003613,4986.356143392817,5008.789170421855,2303.8266901924558,2326.2597172214932
83,2720.110852692565,5008.789170421855,5032.207284607188,2288.6783177292896,2312.096431914623
84,2723.685742740149,5032.207284607188,5054.002028383509,2308.5215418670386,2330.31628564336
85,2757.1574833163404,5054.002028383509,5076.402991689936,2296.844545067169,2319.245508373596
86,2767.3842711114403,5076.402991689936,5097.785062231318,2309.018720578496,2330.400791119878
87,2784.4533732782156,5097.785062231318,5118.92424551417,2313.3316889531025,2334.4708722359546
88,2814.4579782535807,5118.92424551417,5141.248256601588,2304.4662672605896,2326.790278348007
89,2819.7547014440006,5141.248256601588,5162.419729389445,2321.4935551575873,2342.6650279454443
90,2853.125572871207,5162.419729389445,5185.7590169089,2309.2941565182377,2332.6334440376927
91,2899.8276514044837,5185.7590169089,5208.0618828909555,2285.931365504416,2308.234231486472
92,2952.807611265074,5208.0618828909555,5229.948310055033,2255.2542716258818,2277.1406987899595
93,3006.829345952336,5229.948310055033,5253.755947031275,2223.118964102697,2246.9266010789393
94,3034.2722758307664,5253.755947031275,5274.452062763468,2219.483671200509,2240.179786932702
95,3039.441589386296,5274.452062763468,5296.20685140063,2235.0104733771723,2256.7652620143335
96,3071.247814397364,5296.20685140063,5316.981270708338,2224.9590370032656,2245.7334563109744
97,3074.8585615126262,5316.981270708338,5338.011227287547,2242.122709195712,2263.1526657749205
98,3134.2364611309986,5338.011227287547,5361.114083446757,2203.774766156548,2226.8776223157583
99,3164.6705364363347,5361.114083446757,5381.57435265948,2196.443547010422,2216.903816223145
