job_index,worker_id,submit_time,start_time,waiting_time
49,0,455.64779519192814,1093.5314902122743,637.8836950203462
50,0,467.02254346052223,1115.48821008761,648.4656666270878
51,0,472.6422144371333,1138.305498247934,665.6632838108007
52,0,476.31872450538424,1162.5653587635286,686.2466342581444
53,0,500.55071466086173,1183.9119349773653,683.3612203165035
54,0,501.7363742806655,1204.7788475807436,703.0424733000781
55,0,512.2509471514411,1226.4762421901949,714.2252950387538
56,0,515.0240482267533,1248.1951290424593,733.171080815706
57,0,525.8348299621698,1272.2364097889192,746.4015798267494
58,0,526.2276666829666,1295.613779431177,769.3861127482103
59,0,541.472003516428,1317.4271875675447,775.9551840511167
60,0,543.1402195233883,1338.9224425609834,795.7822230375951
61,0,568.9220364314355,1361.3802717979677,792.4582353665322
62,0,572.7025260523977,1382.564129954172,809.8616039017742
63,0,595.7579402185414,1405.4861365612276,809.7281963426861
64,0,606.1998514784465,1426.9332300480135,820.733378569567
65,0,607.3734892815237,1447.960005884958,840.5865166034343
66,0,610.6781052704421,1469.2602196987398,858.5821144282977
67,0,636.721747386078,1491.1977459247835,854.4759985387054
68,0,639.6734589500778,1512.2492421921022,872.5757832420244
69,0,649.0227605935506,1535.024558668924,886.0017980753735
70,0,653.2468631762596,1557.6033626850374,904.3564995087778
71,0,655.3035829928895,1579.1124523933656,923.8088694004762
72,0,661.8142719319487,1600.5544303711183,938.7401584391696
73,0,664.4721232752755,1622.143044596506,957.6709213212304
74,0,673.7826160808826,1643.084082012964,969.3014659320814
75,0,684.4452464991037,1666.0330890472658,981.587842548162
76,0,692.6535339220987,1687.8075047786958,995.1539708565971
77,0,702.1293187769079,1711.5239340122469,1009.394615235339
78,0,721.3727835805064,1734.7989822681673,1013.4261986876609
79,0,727.6231192799723,1757.7369328792818,1030.1138135993094
80,0,728.4262865787172,1779.265003805948,1050.838717227231
81,0,730.8662372984206,1802.0265120323427,1071.160274733922
82,0,737.6207924648792,1823.9476054962404,1086.3268130313613
83,0,746.7591064976511,1846.3806325252779,1099.6215260276267
84,0,750.0451122014541,1869.798746710611,1119.753634509157
85,0,754.5745011492496,1891.5934904869325,1137.0189893376828
86,0,754.8437986998448,1913.9944537933595,1159.1506550935146
87,0,759.2065773047435,1935.3765243347414,1176.1699470299977
88,0,761.4107952748406,1956.5157076175935,1195.1049123427529
89,0,763.2791040567769,1978.8397187050111,1215.5606146482342
90,0,771.9015290932422,2000.0111914928682,1228.109662399626
91,0,795.7998321960523,2023.3504790123231,1227.5506468162707
92,0,798.2710086327232,2045.6533449943788,1247.3823363616557
93,0,798.5989743728969,2067.539772158457,1268.9407977855599
94,0,803.8651053674067,2091.347409134699,1287.4823037672923
95,0,823.8305043829912,2112.043524866892,1288.2130204839007
96,0,827.2565819325531,2133.798313504053,1306.5417315715
97,0,829.083998436844,2154.572732811762,1325.4887343749178
98,0,832.1746885631986,2175.60268939097,1343.4280008277715
99,0,840.0194115554247,2198.7055455501804,1358.686133994756
