task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
48,163.87708649197143,1409.6916812370803,1431.6594739864852,1245.814594745109,1267.7823874945138
49,168.29592634712415,1431.6594739864852,1453.6161938618209,1263.363547639361,1285.3202675146968
50,168.6506363768988,1453.6161938618209,1476.433482022145,1284.965557484922,1307.7828456452462
51,172.00350659939235,1476.433482022145,1500.6933425377395,1304.4299754227527,1328.6898359383472
52,173.75207371686128,1500.6933425377395,1522.0399187515761,1326.9412688208781,1348.2878450347148
53,176.76337257959787,1522.0399187515761,1542.9068313549544,1345.2765461719782,1366.1434587753565
54,182.6443614967343,1542.9068313549544,1564.6042259644057,1360.2624698582201,1381.9598644676714
55,185.68652466429486,1564.6042259644057,1586.3231128166701,1378.9177013001108,1400.6365881523752
56,188.9797041987411,1586.3231128166701,1610.36439356313,1397.343408617929,1421.384689364389
57,191.3974256140032,1610.36439356313,1633.7417632053878,1418.966967949127,1442.3443375913846
58,193.08417697525948,1633.7417632053878,1655.5551713417556,1440.6575862301283,1462.4709943664961
59,196.0987776437667,1655.5551713417556,1677.0504263351943,1459.456393697989,1480.9516486914276
60,199.67276619213146,1677.0504263351943,1699.5082555721785,1477.3776601430627,1499.835489380047
61,202.5797837286135,1699.5082555721785,1720.6921137283828,1496.9284718435651,1518.1123299997694
62,208.16893033296898,1720.6921137283828,1743.6141203354384,1512.5231833954138,1535.4451900024694
63,210.92565185811287,1743.6141203354384,1765.0612138222243,1532.6884684773256,1554.1355619641115
64,212.77850016224014,1765.0612138222243,1786.087989659169,1552.2827136599842,1573.3094894969288
65,215.2155052788565,1786.087989659169,1807.3882034729506,1570.8724843803125,1592.1726981940942
66,221.8399533837143,1807.3882034729506,1829.3257296989943,1585.5482500892363,1607.48577631528
67,224.25625104087916,1829.3257296989943,1850.377225966313,1605.0694786581153,1626.120974925434
68,227.96306014230638,1850.377225966313,1873.152542443135,1622.4141658240067,1645.1894823008286
69,231.0688608950835,1873.152542443135,1895.7313464592482,1642.0836815480516,1664.6624855641649
70,232.55112179056295,1895.7313464592482,1917.2404361675765,1663.1802246686852,1684.6893143770135
71,234.32707417550455,1917.2404361675765,1938.6824141453292,1682.913361992072,1704.3553399698246
