worker_id,submit_time,start_time,waiting_time
0,2.261998539758424,2.261998539758424,0.0
0,26.24772579493672,27.94129431803296,1.6935685230962392
0,40.061026823434474,50.48553407747815,10.424507254043675
0,54.54130244643758,72.16354454119275,17.622242094755173
0,94.33715205286093,96.36143911440442,2.0242870615434896
0,126.92225593800629,126.92225593800629,0.0
0,142.67070673713508,148.61011761899078,5.939410881855707
0,179.66839397391058,179.66839397391058,0.0
0,205.80953371457477,205.80953371457477,0.0
0,240.7335892220746,240.7335892220746,0.0
0,246.10165761277474,262.2693391343366,16.167681521561832
0,290.35479936568436,290.35479936568436,0.0
0,323.5725918517844,323.5725918517844,0.0
0,346.95353615788093,346.95353615788093,0.0
0,373.6408343640732,373.6408343640732,0.0
0,412.3620691530237,412.3620691530237,0.0
0,442.4525653936093,442.4525653936093,0.0
0,472.6422144371333,472.6422144371333,0.0
0,501.7363742806655,501.7363742806655,0.0
0,525.8348299621698,525.8348299621698,0.0
0,543.1402195233883,549.2121996044275,6.071980081039214
0,595.7579402185414,595.7579402185414,0.0
0,610.6781052704421,617.2050337053273,6.526928434885235
0,649.0227605935506,649.0227605935506,0.0
0,661.8142719319487,671.6015646096639,9.787292677715186
0,684.4452464991037,693.1901788350515,8.744932335947738
0,721.3727835805064,721.3727835805064,0.0
0,730.8662372984206,744.3107341916209,13.444496893200267
0,750.0451122014541,766.2318276555186,16.186715454064483
0,759.2065773047435,788.02657143184,28.819994127096493
0,771.9015290932422,809.1657547146922,37.26422562145001
0,798.5989743728969,832.5050422341471,33.90606786125022
0,827.2565819325531,856.3126792103892,29.056097277836102
0,840.0194115554247,877.087098518098,37.06768696267329
1,14.502699837540025,14.502699837540025,0.0
1,34.0536954443275,37.64972899899327,3.596033554665766
1,53.10418810185504,62.01461528286778,8.910427181012743
1,70.03310410135853,84.56891058430514,14.535806482946612
1,95.9360110010178,107.86481569752536,11.928804696507555
1,127.28494814995544,131.70337937817416,4.418431228218722
1,151.36206429704077,153.83513663754306,2.4730723405022843
1,179.8057548533801,179.8057548533801,0.0
1,218.2809173417068,218.2809173417068,0.0
1,241.13703931209636,241.13703931209636,0.0
1,265.2604937767536,265.2604937767536,0.0
1,296.24773698654525,296.24773698654525,0.0
1,342.09915269398766,342.09915269398766,0.0
1,352.4097331043319,364.747898707629,12.338165603297114
1,392.8263351799525,392.8263351799525,0.0
1,412.8385005351676,414.01150797620187,1.1730074410342581
1,455.64779519192814,455.64779519192814,0.0
1,476.31872450538424,477.60451506726383,1.285790561879594
1,512.2509471514411,512.2509471514411,0.0
1,526.2276666829666,533.9698340037055,7.742167320738872
1,568.9220364314355,568.9220364314355,0.0
1,606.1998514784465,606.1998514784465,0.0
1,636.721747386078,636.721747386078,0.0
1,653.2468631762596,657.7732436533968,4.526380477137195
1,664.4721232752755,679.282333361725,14.810210086449501
1,692.6535339220987,700.2233707781832,7.569836856084407
1,727.6231192799723,727.6231192799723,0.0
1,737.6207924648792,749.1511902066386,11.53039774175943
1,754.5745011492496,771.5842172356761,17.009716086426465
1,761.4107952748406,793.9851805421031,32.57438526726253
1,795.7998321960523,816.3091916295207,20.509359433468376
1,803.8651053674067,838.6120576115763,34.74695224416962
1,829.083998436844,859.3081733437693,30.224174906925327
2,17.116636222572403,17.116636222572403,0.0
2,36.86088899195782,38.89053220150001,2.0296432095421864
2,54.146658068640356,61.979126876564095,7.832468807923739
2,74.93546692996422,83.51610917446143,8.580642244497213
2,120.64248496730902,120.64248496730902,0.0
2,136.20804727509116,142.48049551685432,6.272448241763158
2,158.83335917145223,165.4056769057093,6.572317734257069
2,182.2641536079154,187.3514764948664,5.087322886951
2,231.2833235059456,231.2833235059456,0.0
2,245.710052478365,253.92987940651932,8.219826928154333
2,276.69434233891,276.69434233891,0.0
2,312.9338162193617,312.9338162193617,0.0
2,342.1159965322476,342.1159965322476,0.0
2,368.89999494223935,368.89999494223935,0.0
2,405.996304408187,405.996304408187,0.0
2,436.12772922261166,436.12772922261166,0.0
2,467.02254346052223,467.02254346052223,0.0
2,500.55071466086173,500.55071466086173,0.0
2,515.0240482267533,521.4176272642401,6.393579037486802
2,541.472003516428,545.4589080107,3.9869044942720393
2,572.7025260523977,572.7025260523977,0.0
2,607.3734892815237,607.3734892815237,0.0
2,639.6734589500778,639.6734589500778,0.0
2,655.3035829928895,662.4487754268997,7.145192434010255
2,673.7826160808826,683.8907534046524,10.108137323769824
2,702.1293187769079,706.8397604389542,4.710441662046264
2,728.4262865787172,730.1148086948746,1.6885221161574009
2,746.7591064976511,752.8763169212692,6.117210423618076
2,754.8437986998448,776.2944311066025,21.450632406757677
2,763.2791040567769,797.6765016479843,34.39739759120744
2,798.2710086327232,818.8479744358414,20.576965803118128
2,823.8305043829912,840.7344015999191,16.90389721692793
2,832.1746885631986,862.4891902370804,30.31450167388175
