task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
27,275.05206501778366,1614.4169485742948,1635.9526984865568,1339.3648835565111,1360.900633468773
28,303.6106046323612,1635.9526984865568,1657.1200323278806,1332.3420938541956,1353.5094276955194
29,307.57518802829276,1657.1200323278806,1678.017642038574,1349.5448442995878,1370.4424540102812
30,323.6359513962669,1678.017642038574,1700.46970893692,1354.3816906423071,1376.833757540653
31,328.58673690502525,1700.46970893692,1721.7586288626096,1371.8829720318947,1393.1718919575844
32,342.7787305652695,1721.7586288626096,1745.2677090341947,1378.9798982973402,1402.4889784689253
33,344.93152819804476,1745.2677090341947,1766.8834641153715,1400.3361808361499,1421.9519359173266
34,354.87296368165664,1766.8834641153715,1789.3320336515806,1412.0105004337147,1434.4590699699238
35,370.1448550670568,1789.3320336515806,1810.8040838415525,1419.1871785845237,1440.6592287744957
36,376.4864896342695,1810.8040838415525,1832.500804203262,1434.317594207283,1456.0143145689926
37,402.3507025685951,1832.500804203262,1855.1495502169034,1430.150101634667,1452.7988476483083
38,411.0638941373355,1855.1495502169034,1876.3203580553434,1444.0856560795678,1465.2564639180077
39,419.0664219348387,1876.3203580553434,1896.9375183756254,1457.2539361205047,1477.8710964407867
40,423.57475678989476,1896.9375183756254,1918.0724506552122,1473.3627615857306,1494.4976938653174
41,425.9505830546568,1918.0724506552122,1940.5804798777006,1492.1218676005553,1514.6298968230437
42,443.8868202685543,1940.5804798777006,1963.3206618006132,1496.6936596091464,1519.433841532059
43,454.889611818788,1963.3206618006132,1984.5058345968625,1508.4310499818253,1529.6162227780746
44,459.1128838212236,1984.5058345968625,2006.375895994415,1525.3929507756388,1547.2630121731913
45,484.2801868514087,2006.375895994415,2027.4245639021299,1522.0957091430064,1543.1443770507212
46,498.1439408975714,2027.4245639021299,2050.9423608953853,1529.2806230045585,1552.7984199978139
47,504.9918893163576,2050.9423608953853,2073.715160625686,1545.9504715790276,1568.7232713093285
48,518.1458457070498,2073.715160625686,2095.682953375091,1555.5693149186363,1577.5371076680412
49,525.672615726251,2095.682953375091,2117.6396732504268,1570.01033764884,1591.9670575241757
50,531.0051157310388,2117.6396732504268,2140.456961410751,1586.634557519388,1609.451845679712
51,536.9448201300834,2140.456961410751,2164.7168219263453,1603.5121412806675,1627.772001796262
52,542.022649256331,2164.7168219263453,2186.063398140182,1622.6941726700143,1644.040748883851
53,550.3623637620692,2186.063398140182,2206.9303107435603,1635.7010343781128,1656.567946981491
54,554.7854758779106,2206.9303107435603,2228.6277053530116,1652.1448348656497,1673.842229475101
55,565.9538040588585,2228.6277053530116,2250.346592205276,1662.673901294153,1684.3927881464174
56,567.7903100625746,2250.346592205276,2274.387872951736,1682.5562821427015,1706.5975628891615
57,581.8444590405794,2274.387872951736,2297.7652425939937,1692.5434139111567,1715.9207835534144
58,588.2040131611989,2297.7652425939937,2319.5786507303615,1709.5612294327948,1731.3746375691626
59,598.8008894171394,2319.5786507303615,2341.0739057238,1720.777761313222,1742.2730163066608
60,605.9045805802505,2341.0739057238,2363.5317349607844,1735.1693251435497,1757.627154380534
61,610.3877283426292,2363.5317349607844,2384.7155931169887,1753.1440066181553,1774.3278647743596
62,618.9461141249611,2384.7155931169887,2407.6375997240443,1765.7694789920274,1788.691485599083
63,622.3649824454151,2407.6375997240443,2429.08469321083,1785.2726172786292,1806.7197107654151
64,630.2746574681364,2429.08469321083,2450.111469047775,1798.8100357426938,1819.8368115796384
65,642.2259023654732,2450.111469047775,2471.4116828615565,1807.8855666823015,1829.1857804960832
66,660.3865093429469,2471.4116828615565,2493.3492090876002,1811.0251735186098,1832.9626997446535
67,677.6665594147975,2493.3492090876002,2514.400705354919,1815.6826496728027,1836.7341459401214
68,697.6674352104143,2514.400705354919,2537.176021831741,1816.7332701445048,1839.5085866213267
69,714.1644109748996,2537.176021831741,2559.754825847854,1823.0116108568413,1845.5904148729546
70,720.2305732848861,2559.754825847854,2581.2639155561824,1839.524252562968,1861.0333422712963
71,725.7547957989508,2581.2639155561824,2602.705893533935,1855.5091197572315,1876.9510977349842
72,731.2652102253643,2602.705893533935,2624.2945077593226,1871.440683308571,1893.0292975339585
73,740.4183646166382,2624.2945077593226,2645.2355451757808,1883.8761431426844,1904.8171805591426
74,755.8106258509875,2645.2355451757808,2668.1845522100825,1889.4249193247933,1912.373926359095
75,764.4371625140761,2668.1845522100825,2689.9589679415126,1903.7473896960064,1925.5218054274364
76,778.9851067528496,2689.9589679415126,2713.6753971750636,1910.973861188663,1934.690290422214
77,780.3940920209177,2713.6753971750636,2736.950445430984,1933.281305154146,1956.5563534100663
78,795.9223154609906,2736.950445430984,2759.8883960420985,1941.0281299699934,1963.966080581108
79,806.7401597999191,2759.8883960420985,2781.416466968765,1953.1482362421793,1974.6763071688456
80,812.2364012938331,2781.416466968765,2804.1779751951594,1969.1800656749317,1991.9415739013264
81,822.7856846379153,2804.1779751951594,2826.099068659057,1981.392290557244,2003.3133840211417
82,829.5186413295928,2826.099068659057,2848.5320956880946,1996.5804273294643,2019.0134543585018
83,830.7192772705462,2848.5320956880946,2871.950209873428,2017.8128184175484,2041.2309326028817
84,838.6930765196876,2871.950209873428,2893.7449536497493,2033.2571333537403,2055.0518771300617
85,858.8404645385004,2893.7449536497493,2916.1459169561763,2034.904489111249,2057.305452417676
86,872.8726456831462,2916.1459169561763,2937.527987497558,2043.27327127303,2064.655341814412
87,887.5337289654469,2937.527987497558,2958.6671707804103,2049.9942585321114,2071.1334418149636
88,894.6945329807229,2958.6671707804103,2980.991181867828,2063.9726377996876,2086.296648887105
89,896.1596733193705,2980.991181867828,3002.162654655685,2084.8315085484574,2106.0029813363144
90,908.8177503153231,3002.162654655685,3025.50194217514,2093.3449043403616,2116.6841918598166
91,917.3135252725033,3025.50194217514,3047.8048081571956,2108.1884169026366,2130.4912828846923
92,933.8489383039135,3047.8048081571956,3069.6912353212733,2113.955869853282,2135.8422970173597
93,938.4363602734547,3069.6912353212733,3093.4988722975154,2131.2548750478186,2155.0625120240607
94,946.474831625028,3093.4988722975154,3114.1949880297084,2147.0240406724874,2167.7201564046804
95,953.0988083913724,3114.1949880297084,3135.9497766668696,2161.0961796383363,2182.8509682754975
96,958.0521951395386,3135.9497766668696,3156.7241959745784,2177.897581527331,2198.67200083504
97,963.7402448035227,3156.7241959745784,3177.7541525537868,2192.9839511710557,2214.013907750264
98,970.9662786204325,3177.7541525537868,3200.857008712997,2206.787873933354,2229.8907300925644
99,1004.4134617025754,3200.857008712997,3221.3172779257197,2196.4435470104218,2216.9038162231445
